WHOREGION,FLUSEASON,HEMISPHERE,COUNTRY_AREA_TERRITORY,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,RSV
AMR,YR,NH,Dominica,2022-06-12,2022,24,0
AMR,YR,NH,Dominica,2022-06-19,2022,25,0
AMR,YR,NH,Dominica,2022-06-26,2022,26,0
AMR,YR,NH,Dominica,2022-07-03,2022,27,0
AMR,YR,NH,Dominica,2022-07-10,2022,28,0
AMR,YR,NH,Dominica,2022-07-17,2022,29,0
AMR,YR,NH,Dominica,2022-07-24,2022,30,0
AMR,YR,NH,Dominica,2022-07-31,2022,31,0
AMR,YR,NH,Dominica,2022-08-07,2022,32,0
AMR,YR,NH,Dominica,2022-08-14,2022,33,0
AMR,YR,NH,Dominica,2022-08-21,2022,34,0
AMR,YR,NH,Dominica,2022-08-28,2022,35,0
AMR,YR,NH,Dominica,2022-09-04,2022,36,0
AMR,YR,NH,Dominica,2022-09-11,2022,37,0
AMR,YR,NH,Dominica,2022-09-18,2022,38,0
AMR,YR,NH,Dominica,2022-09-25,2022,39,0
AMR,YR,NH,Dominica,2022-10-02,2022,40,0
AMR,YR,NH,Dominica,2022-10-09,2022,41,0
AMR,YR,NH,Dominica,2022-10-16,2022,42,0
AMR,YR,NH,Dominica,2022-10-23,2022,43,0
AMR,YR,NH,Dominica,2022-10-30,2022,44,0
AMR,YR,NH,Dominica,2022-11-06,2022,45,0
AMR,YR,NH,Dominican Republic,2015-01-04,2015,1,0
AMR,YR,NH,Dominican Republic,2015-01-11,2015,2,0
AMR,YR,NH,Dominican Republic,2015-01-18,2015,3,0
AMR,YR,NH,Dominican Republic,2015-01-25,2015,4,0
AMR,YR,NH,Dominican Republic,2015-02-01,2015,5,1
AMR,YR,NH,Dominican Republic,2015-02-08,2015,6,0
AMR,YR,NH,Dominican Republic,2015-02-15,2015,7,0
AMR,YR,NH,Dominican Republic,2015-02-22,2015,8,0
AMR,YR,NH,Dominican Republic,2015-03-01,2015,9,0
AMR,YR,NH,Dominican Republic,2015-03-08,2015,10,0
AMR,YR,NH,Dominican Republic,2015-03-15,2015,11,0
AMR,YR,NH,Dominican Republic,2015-03-22,2015,12,0
AMR,YR,NH,Dominican Republic,2015-03-29,2015,13,0
AMR,YR,NH,Dominican Republic,2015-04-05,2015,14,0
AMR,YR,NH,Dominican Republic,2015-04-12,2015,15,0
AMR,YR,NH,Dominican Republic,2015-04-19,2015,16,0
AMR,YR,NH,Dominican Republic,2015-04-26,2015,17,0
AMR,YR,NH,Dominican Republic,2015-05-03,2015,18,0
AMR,YR,NH,Dominican Republic,2015-05-10,2015,19,0
AMR,YR,NH,Dominican Republic,2015-05-17,2015,20,1
AMR,YR,NH,Dominican Republic,2015-05-24,2015,21,1
AMR,YR,NH,Dominican Republic,2015-05-31,2015,22,0
AMR,YR,NH,Dominican Republic,2015-06-07,2015,23,0
AMR,YR,NH,Dominican Republic,2015-06-14,2015,24,1
AMR,YR,NH,Dominican Republic,2015-06-21,2015,25,0
AMR,YR,NH,Dominican Republic,2015-06-28,2015,26,0
AMR,YR,NH,Dominican Republic,2015-07-05,2015,27,0
AMR,YR,NH,Dominican Republic,2015-07-12,2015,28,0
AMR,YR,NH,Dominican Republic,2015-07-19,2015,29,0
AMR,YR,NH,Dominican Republic,2015-07-26,2015,30,0
AMR,YR,NH,Dominican Republic,2015-08-02,2015,31,0
AMR,YR,NH,Dominican Republic,2015-08-09,2015,32,1
AMR,YR,NH,Dominican Republic,2015-08-16,2015,33,0
AMR,YR,NH,Dominican Republic,2015-08-23,2015,34,0
AMR,YR,NH,Dominican Republic,2015-08-30,2015,35,0
AMR,YR,NH,Dominican Republic,2015-09-06,2015,36,1
AMR,YR,NH,Dominican Republic,2015-09-13,2015,37,0
AMR,YR,NH,Dominican Republic,2015-09-20,2015,38,0
AMR,YR,NH,Dominican Republic,2015-09-27,2015,39,0
AMR,YR,NH,Dominican Republic,2015-10-04,2015,40,1
AMR,YR,NH,Dominican Republic,2015-10-11,2015,41,2
AMR,YR,NH,Dominican Republic,2015-10-18,2015,42,2
AMR,YR,NH,Dominican Republic,2015-10-25,2015,43,1
AMR,YR,NH,Dominican Republic,2015-11-01,2015,44,2
AMR,YR,NH,Dominican Republic,2015-11-08,2015,45,1
AMR,YR,NH,Dominican Republic,2015-11-15,2015,46,1
AMR,YR,NH,Dominican Republic,2015-11-22,2015,47,2
AMR,YR,NH,Dominican Republic,2015-11-29,2015,48,2
AMR,YR,NH,Dominican Republic,2015-12-06,2015,49,3
AMR,YR,NH,Dominican Republic,2015-12-13,2015,50,1
AMR,YR,NH,Dominican Republic,2015-12-20,2015,51,0
AMR,YR,NH,Dominican Republic,2015-12-27,2015,52,1
AMR,YR,NH,Dominican Republic,2016-01-03,2016,1,0
AMR,YR,NH,Dominican Republic,2016-01-10,2016,2,0
AMR,YR,NH,Dominican Republic,2016-01-17,2016,3,0
AMR,YR,NH,Dominican Republic,2016-01-24,2016,4,0
AMR,YR,NH,Dominican Republic,2016-01-31,2016,5,0
AMR,YR,NH,Dominican Republic,2016-02-07,2016,6,0
AMR,YR,NH,Dominican Republic,2016-02-14,2016,7,1
AMR,YR,NH,Dominican Republic,2016-02-21,2016,8,0
AMR,YR,NH,Dominican Republic,2016-02-28,2016,9,0
AMR,YR,NH,Dominican Republic,2016-03-06,2016,10,1
AMR,YR,NH,Dominican Republic,2016-03-13,2016,11,4
AMR,YR,NH,Dominican Republic,2016-03-20,2016,12,1
AMR,YR,NH,Dominican Republic,2016-03-27,2016,13,3
AMR,YR,NH,Dominican Republic,2016-04-03,2016,14,2
AMR,YR,NH,Dominican Republic,2016-04-10,2016,15,4
AMR,YR,NH,Dominican Republic,2016-04-17,2016,16,7
AMR,YR,NH,Dominican Republic,2016-04-24,2016,17,10
AMR,YR,NH,Dominican Republic,2016-05-01,2016,18,8
AMR,YR,NH,Dominican Republic,2016-05-08,2016,19,14
AMR,YR,NH,Dominican Republic,2016-05-15,2016,20,8
AMR,YR,NH,Dominican Republic,2016-05-22,2016,21,21
AMR,YR,NH,Dominican Republic,2016-05-29,2016,22,11
AMR,YR,NH,Dominican Republic,2016-06-05,2016,23,9
AMR,YR,NH,Dominican Republic,2016-06-12,2016,24,10
AMR,YR,NH,Dominican Republic,2016-06-19,2016,25,23
AMR,YR,NH,Dominican Republic,2016-06-26,2016,26,5
AMR,YR,NH,Dominican Republic,2016-07-03,2016,27,11
AMR,YR,NH,Dominican Republic,2016-07-10,2016,28,9
AMR,YR,NH,Dominican Republic,2016-07-17,2016,29,17
AMR,YR,NH,Dominican Republic,2016-07-24,2016,30,7
AMR,YR,NH,Dominican Republic,2016-07-31,2016,31,19
AMR,YR,NH,Dominican Republic,2016-08-07,2016,32,3
AMR,YR,NH,Dominican Republic,2016-08-14,2016,33,5
AMR,YR,NH,Dominican Republic,2016-08-21,2016,34,8
AMR,YR,NH,Dominican Republic,2016-08-28,2016,35,8
AMR,YR,NH,Dominican Republic,2016-09-04,2016,36,10
AMR,YR,NH,Dominican Republic,2016-09-11,2016,37,1
AMR,YR,NH,Dominican Republic,2016-09-18,2016,38,1
AMR,YR,NH,Dominican Republic,2016-09-25,2016,39,4
AMR,YR,NH,Dominican Republic,2016-10-02,2016,40,3
AMR,YR,NH,Dominican Republic,2016-10-09,2016,41,4
AMR,YR,NH,Dominican Republic,2016-10-16,2016,42,0
AMR,YR,NH,Dominican Republic,2016-10-23,2016,43,1
AMR,YR,NH,Dominican Republic,2016-10-30,2016,44,1
AMR,YR,NH,Dominican Republic,2016-11-06,2016,45,1
AMR,YR,NH,Dominican Republic,2016-11-13,2016,46,6
AMR,YR,NH,Dominican Republic,2016-11-20,2016,47,1
AMR,YR,NH,Dominican Republic,2016-11-27,2016,48,0
AMR,YR,NH,Dominican Republic,2016-12-04,2016,49,3
AMR,YR,NH,Dominican Republic,2016-12-11,2016,50,1
AMR,YR,NH,Dominican Republic,2016-12-18,2016,51,1
AMR,YR,NH,Dominican Republic,2016-12-25,2016,52,2
AMR,YR,NH,Dominican Republic,2017-06-11,2017,24,1
AMR,YR,NH,Dominican Republic,2017-06-18,2017,25,1
AMR,YR,NH,Dominican Republic,2017-06-25,2017,26,1
AMR,YR,NH,Dominican Republic,2017-07-09,2017,28,2
AMR,YR,NH,Dominican Republic,2017-07-16,2017,29,1
AMR,YR,NH,Dominican Republic,2017-07-23,2017,30,1
AMR,YR,NH,Dominican Republic,2017-07-30,2017,31,1
AMR,YR,NH,Dominican Republic,2017-08-06,2017,32,2
AMR,YR,NH,Dominican Republic,2017-08-13,2017,33,1
AMR,YR,NH,Dominican Republic,2017-08-20,2017,34,1
AMR,YR,NH,Dominican Republic,2017-08-27,2017,35,4
AMR,YR,NH,Dominican Republic,2017-09-03,2017,36,2
AMR,YR,NH,Dominican Republic,2017-09-10,2017,37,8
AMR,YR,NH,Dominican Republic,2017-09-17,2017,38,3
AMR,YR,NH,Dominican Republic,2017-09-24,2017,39,3
AMR,YR,NH,Dominican Republic,2017-10-01,2017,40,2
AMR,YR,NH,Dominican Republic,2017-10-08,2017,41,1
AMR,YR,NH,Dominican Republic,2017-10-15,2017,42,2
AMR,YR,NH,Dominican Republic,2017-10-22,2017,43,1
AMR,YR,NH,Dominican Republic,2017-11-12,2017,46,2
AMR,YR,NH,Dominican Republic,2017-11-26,2017,48,1
AMR,YR,NH,Dominican Republic,2018-09-09,2018,37,2
AMR,YR,NH,Dominican Republic,2018-09-16,2018,38,4
AMR,YR,NH,Dominican Republic,2018-09-23,2018,39,2
AMR,YR,NH,Dominican Republic,2018-09-30,2018,40,2
AMR,YR,NH,Dominican Republic,2018-10-21,2018,43,2
AMR,YR,NH,Dominican Republic,2018-10-28,2018,44,2
AMR,YR,NH,Dominican Republic,2018-11-04,2018,45,1
AMR,YR,NH,Dominican Republic,2018-11-11,2018,46,4
AMR,YR,NH,Dominican Republic,2018-11-18,2018,47,2
AMR,YR,NH,Dominican Republic,2018-11-25,2018,48,2
AMR,YR,NH,Dominican Republic,2018-12-02,2018,49,1
AMR,YR,NH,Dominican Republic,2018-12-23,2018,52,1
AMR,YR,NH,Dominican Republic,2018-12-30,2019,1,1
AMR,YR,NH,Dominican Republic,2019-01-06,2019,2,3
AMR,YR,NH,Dominican Republic,2019-03-03,2019,10,1
AMR,YR,NH,Dominican Republic,2019-03-10,2019,11,1
AMR,YR,NH,Dominican Republic,2019-03-31,2019,14,3
AMR,YR,NH,Dominican Republic,2019-04-28,2019,18,2
AMR,YR,NH,Dominican Republic,2019-05-05,2019,19,1
AMR,YR,NH,Dominican Republic,2019-05-26,2019,22,1
AMR,YR,NH,Dominican Republic,2019-06-23,2019,26,2
AMR,YR,NH,Dominican Republic,2019-07-07,2019,28,2
AMR,YR,NH,Dominican Republic,2019-07-14,2019,29,1
AMR,YR,NH,Dominican Republic,2019-07-21,2019,30,2
AMR,YR,NH,Dominican Republic,2019-08-04,2019,32,5
AMR,YR,NH,Dominican Republic,2019-08-11,2019,33,6
AMR,YR,NH,Dominican Republic,2019-08-18,2019,34,2
AMR,YR,NH,Dominican Republic,2019-08-25,2019,35,1
AMR,YR,NH,Dominican Republic,2019-09-01,2019,36,11
AMR,YR,NH,Dominican Republic,2019-09-08,2019,37,3
AMR,YR,NH,Dominican Republic,2019-09-15,2019,38,6
AMR,YR,NH,Dominican Republic,2019-09-22,2019,39,4
AMR,YR,NH,Dominican Republic,2019-09-29,2019,40,5
AMR,YR,NH,Dominican Republic,2019-10-06,2019,41,6
AMR,YR,NH,Dominican Republic,2019-10-13,2019,42,1
AMR,YR,NH,Dominican Republic,2019-10-27,2019,44,2
AMR,YR,NH,Dominican Republic,2019-11-03,2019,45,3
AMR,YR,NH,Dominican Republic,2020-01-19,2020,4,1
AMR,YR,NH,Dominican Republic,2022-01-02,2022,1,0
AMR,YR,NH,Dominican Republic,2022-01-09,2022,2,0
AMR,YR,NH,Dominican Republic,2022-01-16,2022,3,0
AMR,YR,NH,Dominican Republic,2022-01-23,2022,4,0
AMR,YR,NH,Dominican Republic,2022-01-30,2022,5,0
AMR,YR,NH,Dominican Republic,2022-02-06,2022,6,0
AMR,YR,NH,Dominican Republic,2022-02-13,2022,7,0
AMR,YR,NH,Dominican Republic,2022-02-20,2022,8,0
AMR,YR,NH,Dominican Republic,2022-02-27,2022,9,0
AMR,YR,NH,Dominican Republic,2022-03-06,2022,10,0
AMR,YR,NH,Dominican Republic,2022-03-13,2022,11,1
AMR,YR,NH,Dominican Republic,2022-03-20,2022,12,0
AMR,YR,NH,Dominican Republic,2022-03-27,2022,13,0
AMR,YR,NH,Dominican Republic,2022-04-03,2022,14,3
AMR,YR,NH,Dominican Republic,2022-04-10,2022,15,1
AMR,YR,NH,Dominican Republic,2022-04-17,2022,16,1
AMR,YR,NH,Dominican Republic,2022-04-24,2022,17,1
AMR,YR,NH,Dominican Republic,2022-05-01,2022,18,4
AMR,YR,NH,Dominican Republic,2022-05-08,2022,19,4
AMR,YR,NH,Dominican Republic,2022-05-15,2022,20,4
AMR,YR,NH,Dominican Republic,2022-05-22,2022,21,13
AMR,YR,NH,Dominican Republic,2022-05-29,2022,22,9
AMR,YR,NH,Dominican Republic,2022-06-05,2022,23,18
AMR,YR,NH,Dominican Republic,2022-06-12,2022,24,16
AMR,YR,NH,Dominican Republic,2022-06-19,2022,25,29
AMR,YR,NH,Dominican Republic,2022-06-26,2022,26,22
AMR,YR,NH,Dominican Republic,2022-07-03,2022,27,16
AMR,YR,NH,Dominican Republic,2022-07-10,2022,28,22
AMR,YR,NH,Dominican Republic,2022-07-17,2022,29,9
AMR,YR,NH,Dominican Republic,2022-07-24,2022,30,5
AMR,YR,NH,Dominican Republic,2022-07-31,2022,31,11
AMR,YR,NH,Dominican Republic,2022-08-07,2022,32,3
AMR,YR,NH,Dominican Republic,2022-08-14,2022,33,6
AMR,YR,NH,Dominican Republic,2022-08-21,2022,34,7
AMR,YR,NH,Dominican Republic,2022-08-28,2022,35,0
AMR,YR,NH,Dominican Republic,2022-09-04,2022,36,7
AMR,YR,NH,Dominican Republic,2022-09-11,2022,37,1
AMR,YR,NH,Dominican Republic,2022-09-18,2022,38,9
AMR,YR,NH,Dominican Republic,2022-09-25,2022,39,2
AMR,YR,NH,Dominican Republic,2022-10-02,2022,40,0
AMR,YR,NH,Dominican Republic,2022-10-09,2022,41,4
AMR,YR,NH,Dominican Republic,2022-10-16,2022,42,2
AMR,YR,NH,Dominican Republic,2022-10-23,2022,43,0
AMR,YR,NH,Dominican Republic,2022-10-30,2022,44,2
AMR,YR,NH,Dominican Republic,2022-11-06,2022,45,2
AMR,YR,SH,Ecuador,2015-01-04,2015,1,5
AMR,YR,SH,Ecuador,2015-01-11,2015,2,12
AMR,YR,SH,Ecuador,2015-01-18,2015,3,14
AMR,YR,SH,Ecuador,2015-01-25,2015,4,18
AMR,YR,SH,Ecuador,2015-02-01,2015,5,30
AMR,YR,SH,Ecuador,2015-02-08,2015,6,36
AMR,YR,SH,Ecuador,2015-02-15,2015,7,33
AMR,YR,SH,Ecuador,2015-02-22,2015,8,38
AMR,YR,SH,Ecuador,2015-03-01,2015,9,38
AMR,YR,SH,Ecuador,2015-03-08,2015,10,37
AMR,YR,SH,Ecuador,2015-03-15,2015,11,36
AMR,YR,SH,Ecuador,2015-03-22,2015,12,27
AMR,YR,SH,Ecuador,2015-03-29,2015,13,28
AMR,YR,SH,Ecuador,2015-04-05,2015,14,15
AMR,YR,SH,Ecuador,2015-04-12,2015,15,25
AMR,YR,SH,Ecuador,2015-04-19,2015,16,15
AMR,YR,SH,Ecuador,2015-04-26,2015,17,8
AMR,YR,SH,Ecuador,2015-05-03,2015,18,9
AMR,YR,SH,Ecuador,2015-05-10,2015,19,7
AMR,YR,SH,Ecuador,2015-05-17,2015,20,3
AMR,YR,SH,Ecuador,2015-05-31,2015,22,11
AMR,YR,SH,Ecuador,2015-06-07,2015,23,3
AMR,YR,SH,Ecuador,2015-06-14,2015,24,2
AMR,YR,SH,Ecuador,2015-06-21,2015,25,4
AMR,YR,SH,Ecuador,2015-06-28,2015,26,1
AMR,YR,SH,Ecuador,2015-07-05,2015,27,1
AMR,YR,SH,Ecuador,2015-07-12,2015,28,1
AMR,YR,SH,Ecuador,2015-07-19,2015,29,2
AMR,YR,SH,Ecuador,2015-07-26,2015,30,4
AMR,YR,SH,Ecuador,2015-08-02,2015,31,1
AMR,YR,SH,Ecuador,2015-08-09,2015,32,1
AMR,YR,SH,Ecuador,2015-08-16,2015,33,1
AMR,YR,SH,Ecuador,2015-08-30,2015,35,2
AMR,YR,SH,Ecuador,2015-09-13,2015,37,1
AMR,YR,SH,Ecuador,2015-09-27,2015,39,2
AMR,YR,SH,Ecuador,2015-11-01,2015,44,1
AMR,YR,SH,Ecuador,2015-11-15,2015,46,1
AMR,YR,SH,Ecuador,2015-11-22,2015,47,1
AMR,YR,SH,Ecuador,2015-11-29,2015,48,1
AMR,YR,SH,Ecuador,2015-12-06,2015,49,4
AMR,YR,SH,Ecuador,2015-12-13,2015,50,1
AMR,YR,SH,Ecuador,2015-12-20,2015,51,2
AMR,YR,SH,Ecuador,2015-12-27,2015,52,3
AMR,YR,SH,Ecuador,2016-01-03,2016,1,4
AMR,YR,SH,Ecuador,2016-01-10,2016,2,7
AMR,YR,SH,Ecuador,2016-01-17,2016,3,20
AMR,YR,SH,Ecuador,2016-01-24,2016,4,27
AMR,YR,SH,Ecuador,2016-01-31,2016,5,41
AMR,YR,SH,Ecuador,2016-02-07,2016,6,49
AMR,YR,SH,Ecuador,2016-02-14,2016,7,52
AMR,YR,SH,Ecuador,2016-02-21,2016,8,29
AMR,YR,SH,Ecuador,2016-02-28,2016,9,36
AMR,YR,SH,Ecuador,2016-03-06,2016,10,41
AMR,YR,SH,Ecuador,2016-03-13,2016,11,30
AMR,YR,SH,Ecuador,2016-03-20,2016,12,17
AMR,YR,SH,Ecuador,2016-03-27,2016,13,28
AMR,YR,SH,Ecuador,2016-04-03,2016,14,20
AMR,YR,SH,Ecuador,2016-04-10,2016,15,15
AMR,YR,SH,Ecuador,2016-04-17,2016,16,11
AMR,YR,SH,Ecuador,2016-04-24,2016,17,8
AMR,YR,SH,Ecuador,2016-05-01,2016,18,9
AMR,YR,SH,Ecuador,2016-05-08,2016,19,12
AMR,YR,SH,Ecuador,2016-05-15,2016,20,18
AMR,YR,SH,Ecuador,2016-05-22,2016,21,21
AMR,YR,SH,Ecuador,2016-05-29,2016,22,7
AMR,YR,SH,Ecuador,2016-06-05,2016,23,9
AMR,YR,SH,Ecuador,2016-06-12,2016,24,8
AMR,YR,SH,Ecuador,2016-06-19,2016,25,4
AMR,YR,SH,Ecuador,2016-06-26,2016,26,5
AMR,YR,SH,Ecuador,2016-07-03,2016,27,6
AMR,YR,SH,Ecuador,2016-07-10,2016,28,3
AMR,YR,SH,Ecuador,2016-07-17,2016,29,3
AMR,YR,SH,Ecuador,2016-07-24,2016,30,6
AMR,YR,SH,Ecuador,2016-07-31,2016,31,1
AMR,YR,SH,Ecuador,2016-08-07,2016,32,3
AMR,YR,SH,Ecuador,2016-08-14,2016,33,1
AMR,YR,SH,Ecuador,2016-09-04,2016,36,1
AMR,YR,SH,Ecuador,2016-09-11,2016,37,1
AMR,YR,SH,Ecuador,2016-09-18,2016,38,1
AMR,YR,SH,Ecuador,2016-09-25,2016,39,1
AMR,YR,SH,Ecuador,2016-10-09,2016,41,3
AMR,YR,SH,Ecuador,2016-10-16,2016,42,2
AMR,YR,SH,Ecuador,2016-10-23,2016,43,1
AMR,YR,SH,Ecuador,2016-10-30,2016,44,1
AMR,YR,SH,Ecuador,2016-11-06,2016,45,1
AMR,YR,SH,Ecuador,2016-11-13,2016,46,1
AMR,YR,SH,Ecuador,2016-11-20,2016,47,4
AMR,YR,SH,Ecuador,2016-11-27,2016,48,3
AMR,YR,SH,Ecuador,2016-12-04,2016,49,2
AMR,YR,SH,Ecuador,2016-12-11,2016,50,1
AMR,YR,SH,Ecuador,2016-12-18,2016,51,3
AMR,YR,SH,Ecuador,2016-12-25,2016,52,9
AMR,YR,SH,Ecuador,2017-01-01,2017,1,11
AMR,YR,SH,Ecuador,2017-01-08,2017,2,23
AMR,YR,SH,Ecuador,2017-01-15,2017,3,16
AMR,YR,SH,Ecuador,2017-01-22,2017,4,16
AMR,YR,SH,Ecuador,2017-01-29,2017,5,13
AMR,YR,SH,Ecuador,2017-02-05,2017,6,21
AMR,YR,SH,Ecuador,2017-02-12,2017,7,13
AMR,YR,SH,Ecuador,2017-02-19,2017,8,18
AMR,YR,SH,Ecuador,2017-02-26,2017,9,15
AMR,YR,SH,Ecuador,2017-03-05,2017,10,13
AMR,YR,SH,Ecuador,2017-03-12,2017,11,12
AMR,YR,SH,Ecuador,2017-03-19,2017,12,11
AMR,YR,SH,Ecuador,2017-03-26,2017,13,8
AMR,YR,SH,Ecuador,2017-04-02,2017,14,6
AMR,YR,SH,Ecuador,2017-04-09,2017,15,5
AMR,YR,SH,Ecuador,2017-04-16,2017,16,10
AMR,YR,SH,Ecuador,2017-04-23,2017,17,3
AMR,YR,SH,Ecuador,2017-04-30,2017,18,4
AMR,YR,SH,Ecuador,2017-05-07,2017,19,5
AMR,YR,SH,Ecuador,2017-05-14,2017,20,10
AMR,YR,SH,Ecuador,2017-05-21,2017,21,5
AMR,YR,SH,Ecuador,2017-05-28,2017,22,3
AMR,YR,SH,Ecuador,2017-06-04,2017,23,2
AMR,YR,SH,Ecuador,2017-06-11,2017,24,1
AMR,YR,SH,Ecuador,2017-06-18,2017,25,1
AMR,YR,SH,Ecuador,2017-07-02,2017,27,1
AMR,YR,SH,Ecuador,2017-07-16,2017,29,2
AMR,YR,SH,Ecuador,2017-11-26,2017,48,3
AMR,YR,SH,Ecuador,2017-12-03,2017,49,6
AMR,YR,SH,Ecuador,2017-12-10,2017,50,3
AMR,YR,SH,Ecuador,2017-12-17,2017,51,8
AMR,YR,SH,Ecuador,2017-12-24,2017,52,6
AMR,YR,SH,Ecuador,2017-12-31,2018,1,6
AMR,YR,SH,Ecuador,2018-01-07,2018,2,0
AMR,YR,SH,Ecuador,2018-01-14,2018,3,10
AMR,YR,SH,Ecuador,2018-01-21,2018,4,5
AMR,YR,SH,Ecuador,2018-01-28,2018,5,10
AMR,YR,SH,Ecuador,2018-02-04,2018,6,4
AMR,YR,SH,Ecuador,2018-02-11,2018,7,9
AMR,YR,SH,Ecuador,2018-02-18,2018,8,11
AMR,YR,SH,Ecuador,2018-02-25,2018,9,8
AMR,YR,SH,Ecuador,2018-03-04,2018,10,7
AMR,YR,SH,Ecuador,2018-03-11,2018,11,5
AMR,YR,SH,Ecuador,2018-03-18,2018,12,5
AMR,YR,SH,Ecuador,2018-03-25,2018,13,2
AMR,YR,SH,Ecuador,2018-04-01,2018,14,3
AMR,YR,SH,Ecuador,2018-04-08,2018,15,1
AMR,YR,SH,Ecuador,2018-04-15,2018,16,0
AMR,YR,SH,Ecuador,2018-04-22,2018,17,0
AMR,YR,SH,Ecuador,2018-04-29,2018,18,1
AMR,YR,SH,Ecuador,2018-05-06,2018,19,1
AMR,YR,SH,Ecuador,2018-05-13,2018,20,0
AMR,YR,SH,Ecuador,2018-05-20,2018,21,2
AMR,YR,SH,Ecuador,2018-05-27,2018,22,1
AMR,YR,SH,Ecuador,2018-06-03,2018,23,2
AMR,YR,SH,Ecuador,2018-06-10,2018,24,1
AMR,YR,SH,Ecuador,2018-06-17,2018,25,3
AMR,YR,SH,Ecuador,2018-06-24,2018,26,0
AMR,YR,SH,Ecuador,2018-07-01,2018,27,0
AMR,YR,SH,Ecuador,2018-07-08,2018,28,1
AMR,YR,SH,Ecuador,2018-07-15,2018,29,2
AMR,YR,SH,Ecuador,2018-07-22,2018,30,2
AMR,YR,SH,Ecuador,2018-07-29,2018,31,2
AMR,YR,SH,Ecuador,2018-08-05,2018,32,0
AMR,YR,SH,Ecuador,2018-08-12,2018,33,0
AMR,YR,SH,Ecuador,2018-08-19,2018,34,0
AMR,YR,SH,Ecuador,2018-08-26,2018,35,0
AMR,YR,SH,Ecuador,2018-09-02,2018,36,0
AMR,YR,SH,Ecuador,2018-09-09,2018,37,0
AMR,YR,SH,Ecuador,2018-09-16,2018,38,0
AMR,YR,SH,Ecuador,2018-09-23,2018,39,0
AMR,YR,SH,Ecuador,2018-09-30,2018,40,0
AMR,YR,SH,Ecuador,2018-10-07,2018,41,0
AMR,YR,SH,Ecuador,2018-10-14,2018,42,0
AMR,YR,SH,Ecuador,2018-10-21,2018,43,1
AMR,YR,SH,Ecuador,2018-10-28,2018,44,1
AMR,YR,SH,Ecuador,2018-11-04,2018,45,4
AMR,YR,SH,Ecuador,2018-11-11,2018,46,1
AMR,YR,SH,Ecuador,2018-11-18,2018,47,3
AMR,YR,SH,Ecuador,2018-11-25,2018,48,5
AMR,YR,SH,Ecuador,2018-12-02,2018,49,7
AMR,YR,SH,Ecuador,2018-12-09,2018,50,8
AMR,YR,SH,Ecuador,2018-12-16,2018,51,3
AMR,YR,SH,Ecuador,2018-12-23,2018,52,2
AMR,YR,SH,Ecuador,2018-12-30,2019,1,24
AMR,YR,SH,Ecuador,2019-01-06,2019,2,12
AMR,YR,SH,Ecuador,2019-01-13,2019,3,22
AMR,YR,SH,Ecuador,2019-01-20,2019,4,24
AMR,YR,SH,Ecuador,2019-01-27,2019,5,8
AMR,YR,SH,Ecuador,2019-02-03,2019,6,18
AMR,YR,SH,Ecuador,2019-02-10,2019,7,16
AMR,YR,SH,Ecuador,2019-02-17,2019,8,26
AMR,YR,SH,Ecuador,2019-02-24,2019,9,30
AMR,YR,SH,Ecuador,2019-03-03,2019,10,12
AMR,YR,SH,Ecuador,2019-03-10,2019,11,12
AMR,YR,SH,Ecuador,2019-03-17,2019,12,12
AMR,YR,SH,Ecuador,2019-03-24,2019,13,24
AMR,YR,SH,Ecuador,2019-03-31,2019,14,4
AMR,YR,SH,Ecuador,2019-04-07,2019,15,8
AMR,YR,SH,Ecuador,2019-04-14,2019,16,10
AMR,YR,SH,Ecuador,2019-04-21,2019,17,4
AMR,YR,SH,Ecuador,2019-05-05,2019,19,2
AMR,YR,SH,Ecuador,2019-05-12,2019,20,4
AMR,YR,SH,Ecuador,2019-05-19,2019,21,6
AMR,YR,SH,Ecuador,2019-05-26,2019,22,6
AMR,YR,SH,Ecuador,2019-06-02,2019,23,4
AMR,YR,SH,Ecuador,2019-06-09,2019,24,2
AMR,YR,SH,Ecuador,2019-06-16,2019,25,2
AMR,YR,SH,Ecuador,2019-07-14,2019,29,2
AMR,YR,SH,Ecuador,2019-07-21,2019,30,6
AMR,YR,SH,Ecuador,2019-08-11,2019,33,2
AMR,YR,SH,Ecuador,2019-08-18,2019,34,2
AMR,YR,SH,Ecuador,2019-09-22,2019,39,4
AMR,YR,SH,Ecuador,2019-09-29,2019,40,2
AMR,YR,SH,Ecuador,2019-11-24,2019,48,2
AMR,YR,SH,Ecuador,2019-12-15,2019,51,2
AMR,YR,SH,Ecuador,2019-12-22,2019,52,2
AMR,YR,SH,Ecuador,2019-12-29,2020,1,6
AMR,YR,SH,Ecuador,2020-01-05,2020,2,2
AMR,YR,SH,Ecuador,2020-01-12,2020,3,5
AMR,YR,SH,Ecuador,2020-01-19,2020,4,7
AMR,YR,SH,Ecuador,2020-01-26,2020,5,10
AMR,YR,SH,Ecuador,2020-02-02,2020,6,16
AMR,YR,SH,Ecuador,2020-02-09,2020,7,7
AMR,YR,SH,Ecuador,2020-02-16,2020,8,6
AMR,YR,SH,Ecuador,2020-02-23,2020,9,5
AMR,YR,SH,Ecuador,2020-03-01,2020,10,2
AMR,YR,SH,Ecuador,2020-03-08,2020,11,0
